school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
MS,M,1.0860891416379232,R,LE3,T,-1.6411011143435759,-0.5161075941326506,at_home,services,other,father,2.5066367491371966,-1.2806263399719566,-0.41785512192219165,no,yes,yes,yes,yes,no,yes,yes,0.03746233708930843,-0.2314708420953981,-0.06941333352082824,0.7303210417680112,0.6368384973851264,-0.4051593561212629,-0.3402366719000866,0.9122880670276313,0.31120711102374016,0.31430582509174565
MS,F,0.26825093257322163,U,GT3,T,-0.7170576941050758,-0.5161075941326506,other,at_home,home,mother,-0.647688019072363,1.1633170569210902,-0.41785512192219165,no,no,no,yes,yes,yes,no,yes,-1.1332356969515789,0.801881131544771,-0.06941333352082824,-0.5317544912412248,-0.9988768212410546,-0.4051593561212629,0.27732747119058354,0.6062880445451969,0.03661260129691049,0.08851141051434208
MS,F,0.26825093257322163,R,GT3,T,-1.6411011143435759,-0.5161075941326506,other,other,course,mother,-0.647688019072363,-1.2806263399719566,-0.41785512192219165,no,no,no,yes,yes,yes,yes,no,-1.1332356969515789,1.8352331051849402,1.7898723857870655,-0.5317544912412248,0.6368384973851264,-1.8521570565543446,1.0184044428993877,-1.5357121128318443,-1.6109544570640675,-1.2662550769500793
MS,F,1.0860891416379232,R,LE3,T,1.1310291463719242,1.3629249087774855,other,other,reputation,mother,0.9294743650324168,1.1633170569210902,-0.41785512192219165,no,no,no,no,yes,yes,yes,no,1.2081603711301956,0.801881131544771,0.8602295261331186,-0.5317544912412248,-0.9988768212410546,-1.8521570565543446,-0.7107751577544887,2.4422881794398035,1.9587741693847183,1.8948667271335708
MS,F,1.0860891416379232,R,GT3,T,-1.6411011143435759,-1.4556238455877186,other,other,home,mother,4.0837991332419765,1.1633170569210902,-0.41785512192219165,no,no,no,no,yes,yes,yes,no,0.03746233708930843,-0.2314708420953981,-0.9990561931747751,-0.5317544912412248,-0.18101916192796408,0.31833949409527795,-0.4637495005182206,-0.9237120678669755,-0.7871709278835786,-0.13728300406306151
MS,F,2.7217655597673263,U,GT3,T,1.1310291463719242,-0.5161075941326506,health,other,course,other,0.9294743650324168,1.1633170569210902,2.685029446806954,no,yes,yes,no,no,yes,yes,yes,1.2081603711301956,0.801881131544771,-0.06941333352082824,-0.5317544912412248,-0.9988768212410546,-0.4051593561212629,-0.21672384328195257,1.2182880895100658,0.8603961304773995,0.9916890688239565
MS,F,1.0860891416379232,R,LE3,T,1.1310291463719242,1.3629249087774855,teacher,services,course,mother,-0.647688019072363,-0.05865464152543318,-0.41785512192219165,no,no,yes,yes,yes,yes,yes,no,1.2081603711301956,0.801881131544771,-0.06941333352082824,1.9923965747772472,1.454696156698217,-1.1286582063378037,-0.21672384328195257,-0.9237120678669755,-0.5125764181567488,-0.13728300406306151
MS,F,1.0860891416379232,U,GT3,T,0.20698572613342417,0.42340865732241745,other,other,home,mother,-0.647688019072363,-0.05865464152543318,-0.41785512192219165,no,no,yes,no,yes,yes,yes,yes,0.03746233708930843,-2.2981747893757363,-0.06941333352082824,-0.5317544912412248,-0.18101916192796408,-1.8521570565543446,-0.7107751577544887,1.2182880895100658,1.1349906402042291,0.9916890688239565
MS,F,0.26825093257322163,R,GT3,T,0.20698572613342417,-1.4556238455877186,at_home,other,reputation,mother,-0.647688019072363,-0.05865464152543318,-0.41785512192219165,no,yes,yes,yes,no,yes,yes,no,0.03746233708930843,1.8352331051849402,0.8602295261331186,0.7303210417680112,0.6368384973851264,-1.8521570565543446,1.3889429287537898,-0.3117120229021065,-0.23798190842991918,-0.13728300406306151
MS,M,1.0860891416379232,U,GT3,T,1.1310291463719242,1.3629249087774855,teacher,teacher,home,father,-0.647688019072363,-0.05865464152543318,-0.41785512192219165,no,no,yes,yes,no,yes,yes,no,-1.1332356969515789,-1.2648228157355672,0.8602295261331186,-0.5317544912412248,1.454696156698217,-1.1286582063378037,-0.21672384328195257,1.2182880895100658,0.8603961304773995,0.7658946542465528
MS,M,1.0860891416379232,R,GT3,T,-0.7170576941050758,-1.4556238455877186,other,other,other,mother,0.9294743650324168,-1.2806263399719566,-0.41785512192219165,no,no,no,yes,no,yes,yes,yes,0.03746233708930843,0.801881131544771,-0.06941333352082824,-0.5317544912412248,0.6368384973851264,1.0418383443118189,-0.09321101466381852,-1.2297120903494099,-1.3363599473372378,-0.8146662477952723
MS,M,0.26825093257322163,U,GT3,T,-0.7170576941050758,0.42340865732241745,other,services,home,father,0.9294743650324168,-0.05865464152543318,-0.41785512192219165,no,no,no,yes,yes,yes,yes,no,0.03746233708930843,0.801881131544771,-0.06941333352082824,-0.5317544912412248,-0.9988768212410546,-0.4051593561212629,-0.4637495005182206,-0.005712000419672025,0.03661260129691049,-0.13728300406306151
MS,M,1.9039273507026249,R,GT3,T,-1.6411011143435759,-1.4556238455877186,other,services,other,mother,0.9294743650324168,-1.2806263399719566,1.1335871624423814,no,no,no,no,yes,yes,no,no,0.03746233708930843,-0.2314708420953981,-0.9990561931747751,-0.5317544912412248,0.6368384973851264,1.0418383443118189,-0.7107751577544887,-1.5357121128318443,-1.6109544570640675,-2.395227149837097
MS,M,1.0860891416379232,R,GT3,T,1.1310291463719242,-0.5161075941326506,other,other,home,father,0.9294743650324168,-1.2806263399719566,1.1335871624423814,no,no,yes,no,yes,yes,no,no,1.2081603711301956,0.801881131544771,-0.06941333352082824,3.2544721077864835,0.6368384973851264,-0.4051593561212629,1.0184044428993877,-1.5357121128318443,-1.6109544570640675,-1.2662550769500793
MS,F,1.0860891416379232,R,GT3,T,-0.7170576941050758,-0.5161075941326506,at_home,other,other,mother,0.9294743650324168,1.1633170569210902,-0.41785512192219165,no,no,yes,no,yes,yes,no,no,1.2081603711301956,-0.2314708420953981,-0.06941333352082824,-0.5317544912412248,0.6368384973851264,0.31833949409527795,-0.4637495005182206,-0.3117120229021065,-0.5125764181567488,-0.13728300406306151
MS,F,1.0860891416379232,R,GT3,T,1.1310291463719242,1.3629249087774855,teacher,at_home,reputation,mother,2.5066367491371966,-1.2806263399719566,-0.41785512192219165,no,yes,yes,yes,yes,yes,yes,yes,0.03746233708930843,0.801881131544771,-0.06941333352082824,0.7303210417680112,-0.18101916192796408,1.0418383443118189,0.15381464257244953,-1.5357121128318443,-1.6109544570640675,-1.0404606623726758
MS,F,1.9039273507026249,R,GT3,T,-0.7170576941050758,0.42340865732241745,services,other,course,mother,-0.647688019072363,1.1633170569210902,1.1335871624423814,no,no,no,yes,no,yes,yes,no,1.2081603711301956,0.801881131544771,-0.9990561931747751,-0.5317544912412248,-0.18101916192796408,1.0418383443118189,-0.7107751577544887,-1.2297120903494099,-1.6109544570640675,-2.395227149837097
MS,F,1.0860891416379232,U,LE3,T,0.20698572613342417,-1.4556238455877186,teacher,services,course,mother,-0.647688019072363,-0.05865464152543318,-0.41785512192219165,no,yes,yes,no,yes,yes,yes,no,0.03746233708930843,-0.2314708420953981,0.8602295261331186,-0.5317544912412248,-0.9988768212410546,-1.8521570565543446,-0.7107751577544887,-1.2297120903494099,-0.5125764181567488,-0.5888718332178686
MS,M,2.7217655597673263,U,LE3,A,-0.7170576941050758,-0.5161075941326506,services,services,course,other,-0.647688019072363,-0.05865464152543318,2.685029446806954,no,yes,yes,no,yes,yes,no,no,1.2081603711301956,1.8352331051849402,0.8602295261331186,3.2544721077864835,2.2725538160113077,0.31833949409527795,0.6478659570449856,-0.6177120453845409,-0.5125764181567488,-0.3630774186404651
MS,M,0.26825093257322163,U,LE3,T,0.20698572613342417,-1.4556238455877186,services,services,course,mother,0.9294743650324168,-1.2806263399719566,-0.41785512192219165,no,no,no,no,no,yes,yes,no,-2.303933730992466,0.801881131544771,1.7898723857870655,1.9923965747772472,1.454696156698217,-1.1286582063378037,-0.3402366719000866,0.9122880670276313,1.4095851499310588,1.21748348340136
MS,M,1.0860891416379232,R,LE3,T,0.20698572613342417,-0.5161075941326506,services,other,course,mother,2.5066367491371966,-1.2806263399719566,-0.41785512192219165,no,no,no,no,no,yes,yes,no,0.03746233708930843,0.801881131544771,-1.928699052828722,1.9923965747772472,1.454696156698217,1.0418383443118189,-0.7107751577544887,-0.005712000419672025,0.31120711102374016,-0.13728300406306151
MS,M,1.9039273507026249,U,LE3,T,-1.6411011143435759,-1.4556238455877186,other,at_home,course,father,-0.647688019072363,-1.2806263399719566,-0.41785512192219165,no,no,no,no,yes,yes,yes,no,-1.1332356969515789,-1.2648228157355672,-0.06941333352082824,1.9923965747772472,0.6368384973851264,1.0418383443118189,-0.09321101466381852,-0.9237120678669755,-0.5125764181567488,-0.3630774186404651
